CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib2.py
MEM 91.976562 1543731299.1126
MEM 91.976562 1543731299.2204
MEM 91.976562 1543731299.3221
MEM 91.976562 1543731299.4274
MEM 91.976562 1543731299.5358
MEM 91.976562 1543731299.6459
MEM 91.976562 1543731299.7463
MEM 91.976562 1543731299.8523
MEM 91.976562 1543731299.9569
MEM 91.976562 1543731300.0610
MEM 91.976562 1543731300.1691
MEM 91.976562 1543731300.2752
MEM 91.976562 1543731300.3793
MEM 91.976562 1543731300.4870
MEM 91.976562 1543731300.5962
MEM 91.976562 1543731300.7025
MEM 91.976562 1543731300.8101
MEM 91.976562 1543731300.9202
MEM 91.976562 1543731301.0298
MEM 91.976562 1543731301.1373
MEM 91.976562 1543731301.2466
MEM 91.976562 1543731301.3517
MEM 91.976562 1543731301.4599
MEM 91.976562 1543731301.5673
MEM 91.976562 1543731301.6734
MEM 91.976562 1543731301.7823
MEM 91.976562 1543731301.8873
MEM 91.976562 1543731301.9960
MEM 91.976562 1543731302.0963
MEM 91.976562 1543731302.2039
MEM 91.976562 1543731302.3081
MEM 91.976562 1543731302.4132
MEM 91.976562 1543731302.5194
MEM 91.976562 1543731302.6234
MEM 91.976562 1543731302.7282
MEM 91.976562 1543731302.8372
MEM 91.976562 1543731302.9465
MEM 91.976562 1543731303.0470
MEM 91.976562 1543731303.1543
MEM 91.976562 1543731303.2571
MEM 91.976562 1543731303.3591
MEM 91.976562 1543731303.4666
MEM 91.976562 1543731303.5690
MEM 91.976562 1543731303.6757
MEM 91.976562 1543731303.7787
MEM 91.976562 1543731303.8801
MEM 91.976562 1543731303.9902
MEM 91.976562 1543731304.0934
MEM 91.976562 1543731304.2023
MEM 91.976562 1543731304.3026
MEM 91.976562 1543731304.4058
MEM 91.976562 1543731304.5133
MEM 91.976562 1543731304.6136
MEM 91.976562 1543731304.7203
MEM 91.976562 1543731304.8302
MEM 91.976562 1543731304.9358
MEM 91.976562 1543731305.0420
MEM 91.976562 1543731305.1491
MEM 91.976562 1543731305.2535
MEM 91.976562 1543731305.3537
MEM 91.976562 1543731305.4570
MEM 91.976562 1543731305.5656
MEM 91.976562 1543731305.6664
MEM 91.976562 1543731305.7721
MEM 91.976562 1543731305.8736
MEM 91.976562 1543731305.9779
MEM 91.976562 1543731306.0802
MEM 91.976562 1543731306.1811
MEM 91.976562 1543731306.2904
MEM 91.976562 1543731306.3973
MEM 91.976562 1543731306.5031
MEM 91.976562 1543731306.6037
MEM 91.976562 1543731306.7138
MEM 91.976562 1543731306.8171
MEM 91.976562 1543731306.9232
MEM 91.976562 1543731307.0298
MEM 91.976562 1543731307.1301
MEM 91.976562 1543731307.2305
MEM 91.976562 1543731307.3366
MEM 91.976562 1543731307.4425
MEM 91.976562 1543731307.5478
MEM 91.976562 1543731307.6567
MEM 91.976562 1543731307.7622
MEM 91.976562 1543731307.8639
MEM 91.976562 1543731307.9700
MEM 91.976562 1543731308.0725
MEM 91.976562 1543731308.1728
MEM 91.976562 1543731308.2808
MEM 91.976562 1543731308.3841
MEM 91.976562 1543731308.4889
MEM 91.976562 1543731308.5903
MEM 91.976562 1543731308.6956
MEM 91.976562 1543731308.7964
MEM 91.976562 1543731308.8988
MEM 91.976562 1543731309.0003
MEM 91.976562 1543731309.1074
MEM 91.976562 1543731309.2083
MEM 91.976562 1543731309.3088
MEM 91.976562 1543731309.4122
MEM 91.976562 1543731309.5196
MEM 91.976562 1543731309.6298
MEM 91.976562 1543731309.7341
MEM 91.976562 1543731309.8354
MEM 91.976562 1543731309.9455
MEM 91.976562 1543731310.0478
MEM 91.976562 1543731310.1577
MEM 91.976562 1543731310.2677
MEM 91.976562 1543731310.3688
MEM 91.976562 1543731310.4790
MEM 91.976562 1543731310.5862
MEM 91.976562 1543731310.6964
MEM 91.976562 1543731310.8049
MEM 91.976562 1543731310.9074
MEM 91.976562 1543731311.0087
MEM 91.976562 1543731311.1145
MEM 91.976562 1543731311.2231
MEM 91.976562 1543731311.3310
MEM 91.976562 1543731311.4374
MEM 91.976562 1543731311.5454
MEM 91.976562 1543731311.6465
MEM 91.976562 1543731311.7478
MEM 91.976562 1543731311.8566
MEM 91.976562 1543731311.9643
MEM 91.976562 1543731312.0731
MEM 91.976562 1543731312.1782
MEM 91.976562 1543731312.2787
MEM 91.976562 1543731312.3844
MEM 91.976562 1543731312.4911
MEM 91.976562 1543731312.5977
MEM 91.976562 1543731312.7020
MEM 91.976562 1543731312.8066
MEM 91.976562 1543731312.9146
MEM 91.976562 1543731313.0231
MEM 91.976562 1543731313.1313
MEM 91.976562 1543731313.2360
MEM 91.976562 1543731313.3420
MEM 91.976562 1543731313.4519
MEM 91.976562 1543731313.5602
MEM 91.976562 1543731313.6645
MEM 91.976562 1543731313.7671
MEM 91.976562 1543731313.8773
MEM 91.976562 1543731313.9834
MEM 91.976562 1543731314.0859
MEM 91.976562 1543731314.1874
MEM 91.976562 1543731314.2917
MEM 91.976562 1543731314.3980
MEM 91.976562 1543731314.5021
MEM 91.976562 1543731314.6045
MEM 91.976562 1543731314.7056
MEM 91.976562 1543731314.8123
MEM 91.976562 1543731314.9148
MEM 91.976562 1543731315.0230
MEM 91.976562 1543731315.1311
MEM 91.976562 1543731315.2413
MEM 91.976562 1543731315.3467
MEM 91.976562 1543731315.4481
MEM 91.976562 1543731315.5582
MEM 91.976562 1543731315.6674
MEM 91.976562 1543731315.7730
MEM 91.976562 1543731315.8815
MEM 91.976562 1543731315.9878
MEM 91.976562 1543731316.0978
MEM 91.976562 1543731316.2079
MEM 91.976562 1543731316.3146
MEM 91.976562 1543731316.4230
MEM 91.976562 1543731316.5315
MEM 91.976562 1543731316.6376
MEM 91.976562 1543731316.7419
MEM 91.976562 1543731316.8471
MEM 91.976562 1543731316.9482
MEM 91.976562 1543731317.0564
MEM 91.976562 1543731317.1643
MEM 91.976562 1543731317.2729
MEM 91.976562 1543731317.3817
MEM 91.976562 1543731317.4850
MEM 91.976562 1543731317.5950
MEM 91.976562 1543731317.6985
MEM 91.976562 1543731317.8021
MEM 91.976562 1543731317.9048
MEM 91.976562 1543731318.0064
MEM 91.976562 1543731318.1157
MEM 91.976562 1543731318.2216
MEM 91.976562 1543731318.3303
MEM 91.976562 1543731318.4318
MEM 91.976562 1543731318.5352
MEM 91.976562 1543731318.6382
MEM 91.976562 1543731318.7451
MEM 91.976562 1543731318.8525
MEM 91.976562 1543731318.9585
MEM 91.976562 1543731319.0686
MEM 91.976562 1543731319.1787
MEM 91.976562 1543731319.2818
MEM 91.976562 1543731319.3885
MEM 91.976562 1543731319.4958
MEM 91.976562 1543731319.5985
MEM 91.976562 1543731319.7018
MEM 91.976562 1543731319.8050
MEM 91.976562 1543731319.9063
MEM 91.976562 1543731320.0153
MEM 91.976562 1543731320.1228
MEM 91.976562 1543731320.2283
MEM 91.976562 1543731320.3320
MEM 91.976562 1543731320.4351
MEM 91.976562 1543731320.5453
MEM 91.976562 1543731320.6552
MEM 91.976562 1543731320.7620
MEM 91.976562 1543731320.8684
MEM 91.976562 1543731320.9753
MEM 91.976562 1543731321.0821
MEM 91.976562 1543731321.1853
MEM 91.976562 1543731321.2928
MEM 91.976562 1543731321.4030
MEM 91.976562 1543731321.5087
MEM 91.976562 1543731321.6116
MEM 91.976562 1543731321.7155
MEM 91.976562 1543731321.8228
MEM 91.976562 1543731321.9316
MEM 91.976562 1543731322.0330
MEM 91.976562 1543731322.1409
MEM 91.976562 1543731322.2449
MEM 91.976562 1543731322.3489
MEM 91.976562 1543731322.4563
MEM 91.976562 1543731322.5655
MEM 91.976562 1543731322.6682
MEM 91.976562 1543731322.7784
MEM 91.976562 1543731322.8885
MEM 91.976562 1543731322.9889
MEM 91.976562 1543731323.0982
MEM 91.976562 1543731323.2015
MEM 91.976562 1543731323.3063
MEM 91.976562 1543731323.4089
MEM 91.976562 1543731323.5114
MEM 91.976562 1543731323.6158
MEM 91.976562 1543731323.7227
MEM 91.976562 1543731323.8294
MEM 91.976562 1543731323.9313
MEM 91.976562 1543731324.0343
MEM 91.976562 1543731324.1386
MEM 91.976562 1543731324.2447
MEM 91.976562 1543731324.3490
MEM 91.976562 1543731324.4514
MEM 91.976562 1543731324.5616
MEM 91.976562 1543731324.6657
MEM 91.976562 1543731324.7725
MEM 91.976562 1543731324.8807
MEM 91.976562 1543731324.9893
MEM 91.976562 1543731325.0991
MEM 91.976562 1543731325.2016
MEM 91.976562 1543731325.3062
MEM 91.976562 1543731325.4155
MEM 91.976562 1543731325.5183
MEM 91.976562 1543731325.6258
MEM 91.976562 1543731325.7261
MEM 91.976562 1543731325.8325
MEM 91.976562 1543731325.9345
MEM 91.976562 1543731326.0364
MEM 91.976562 1543731326.1393
MEM 91.976562 1543731326.2421
MEM 91.976562 1543731326.3424
MEM 91.976562 1543731326.4486
MEM 91.976562 1543731326.5582
MEM 91.976562 1543731326.6585
MEM 91.976562 1543731326.7614
MEM 91.976562 1543731326.8677
MEM 91.976562 1543731326.9731
MEM 91.976562 1543731327.0826
MEM 91.976562 1543731327.1832
MEM 91.976562 1543731327.2864
MEM 91.976562 1543731327.3891
MEM 91.976562 1543731327.4969
MEM 91.976562 1543731327.5994
MEM 91.976562 1543731327.7009
MEM 91.976562 1543731327.8088
MEM 91.976562 1543731327.9161
MEM 91.976562 1543731328.0194
MEM 91.976562 1543731328.1276
MEM 91.976562 1543731328.2293
MEM 91.976562 1543731328.3326
MEM 91.976562 1543731328.4335
MEM 91.976562 1543731328.5340
MEM 91.976562 1543731328.6399
MEM 91.976562 1543731328.7480
MEM 91.976562 1543731328.8561
MEM 91.976562 1543731328.9663
MEM 91.976562 1543731329.0664
MEM 91.976562 1543731329.1726
MEM 91.976562 1543731329.2827
MEM 91.976562 1543731329.3841
MEM 91.976562 1543731329.4900
MEM 91.976562 1543731329.5963
MEM 91.976562 1543731329.7060
MEM 91.976562 1543731329.8063
MEM 91.976562 1543731329.9163
MEM 91.976562 1543731330.0197
MEM 91.976562 1543731330.1296
MEM 91.976562 1543731330.2321
MEM 91.976562 1543731330.3329
MEM 91.976562 1543731330.4333
MEM 91.976562 1543731330.5434
MEM 91.976562 1543731330.6496
MEM 91.976562 1543731330.7561
MEM 91.976562 1543731330.8591
MEM 91.976562 1543731330.9596
MEM 91.976562 1543731331.0617
MEM 91.976562 1543731331.1630
MEM 91.976562 1543731331.2658
MEM 91.976562 1543731331.3759
MEM 91.976562 1543731331.4832
MEM 91.976562 1543731331.5865
MEM 91.976562 1543731331.6903
MEM 91.976562 1543731331.7965
MEM 91.976562 1543731331.8997
MEM 91.976562 1543731332.0018
MEM 91.976562 1543731332.1106
MEM 91.976562 1543731332.2166
MEM 91.976562 1543731332.3225
MEM 91.976562 1543731332.4327
MEM 91.976562 1543731332.5405
MEM 91.976562 1543731332.6431
MEM 91.976562 1543731332.7498
MEM 91.976562 1543731332.8504
MEM 91.976562 1543731332.9559
MEM 91.976562 1543731333.0632
MEM 91.976562 1543731333.1666
MEM 91.976562 1543731333.2672
MEM 91.976562 1543731333.3727
MEM 91.976562 1543731333.4797
MEM 91.976562 1543731333.5836
MEM 91.976562 1543731333.6933
MEM 91.976562 1543731333.8001
MEM 91.976562 1543731333.9059
MEM 91.976562 1543731334.0062
MEM 91.976562 1543731334.1164
MEM 91.976562 1543731334.2224
MEM 91.976562 1543731334.3282
MEM 91.976562 1543731334.4313
MEM 91.976562 1543731334.5321
MEM 91.976562 1543731334.6335
MEM 91.976562 1543731334.7409
MEM 91.976562 1543731334.8430
MEM 91.976562 1543731334.9526
MEM 91.976562 1543731335.0559
MEM 91.976562 1543731335.1576
MEM 91.976562 1543731335.2668
MEM 91.976562 1543731335.3770
MEM 91.976562 1543731335.4834
MEM 91.976562 1543731335.5910
MEM 91.976562 1543731335.6941
MEM 91.976562 1543731335.8015
MEM 91.976562 1543731335.9077
MEM 91.976562 1543731336.0170
MEM 91.976562 1543731336.1173
MEM 91.976562 1543731336.2223
MEM 91.976562 1543731336.3237
MEM 91.976562 1543731336.4271
MEM 91.976562 1543731336.5336
MEM 91.976562 1543731336.6435
MEM 91.976562 1543731336.7501
MEM 91.976562 1543731336.8559
MEM 91.976562 1543731336.9637
MEM 91.976562 1543731337.0675
MEM 91.976562 1543731337.1732
MEM 91.976562 1543731337.2834
MEM 91.976562 1543731337.3844
MEM 91.976562 1543731337.4856
MEM 91.976562 1543731337.5913
MEM 91.976562 1543731337.7003
MEM 91.976562 1543731337.8103
MEM 91.976562 1543731337.9170
MEM 91.976562 1543731338.0203
MEM 91.976562 1543731338.1303
MEM 91.976562 1543731338.2337
MEM 91.976562 1543731338.3413
MEM 91.976562 1543731338.4506
MEM 91.976562 1543731338.5607
MEM 91.976562 1543731338.6675
MEM 91.976562 1543731338.7777
MEM 91.976562 1543731338.8840
MEM 91.976562 1543731338.9841
MEM 91.976562 1543731339.0905
MEM 91.976562 1543731339.1915
MEM 91.976562 1543731339.2950
MEM 91.976562 1543731339.3993
MEM 91.976562 1543731339.5058
MEM 91.976562 1543731339.6097
MEM 91.976562 1543731339.7172
MEM 91.976562 1543731339.8243
MEM 91.976562 1543731339.9325
MEM 91.976562 1543731340.0339
MEM 91.976562 1543731340.1359
MEM 91.976562 1543731340.2437
MEM 91.976562 1543731340.3536
MEM 91.976562 1543731340.4558
MEM 91.976562 1543731340.5633
MEM 91.976562 1543731340.6722
MEM 91.976562 1543731340.7824
MEM 91.976562 1543731340.8839
MEM 91.976562 1543731340.9845
MEM 91.976562 1543731341.0901
MEM 91.976562 1543731341.2003
MEM 91.976562 1543731341.3067
MEM 91.976562 1543731341.4083
MEM 91.976562 1543731341.5174
MEM 91.976562 1543731341.6249
MEM 91.976562 1543731341.7336
MEM 91.976562 1543731341.8351
MEM 91.976562 1543731341.9417
MEM 91.976562 1543731342.0445
MEM 91.976562 1543731342.1503
MEM 91.976562 1543731342.2510
MEM 91.976562 1543731342.3557
MEM 91.976562 1543731342.4642
MEM 91.976562 1543731342.5674
MEM 91.976562 1543731342.6679
MEM 91.976562 1543731342.7775
MEM 91.976562 1543731342.8875
MEM 91.976562 1543731342.9918
MEM 91.976562 1543731343.0942
MEM 91.976562 1543731343.2010
MEM 91.976562 1543731343.3044
MEM 91.976562 1543731343.4057
MEM 91.976562 1543731343.5158
MEM 91.976562 1543731343.6219
MEM 91.976562 1543731343.7293
MEM 91.976562 1543731343.8395
MEM 91.976562 1543731343.9452
MEM 91.976562 1543731344.0510
MEM 91.976562 1543731344.1586
MEM 91.976562 1543731344.2688
MEM 91.976562 1543731344.3759
MEM 91.976562 1543731344.4831
MEM 91.976562 1543731344.5845
MEM 91.976562 1543731344.6946
MEM 91.976562 1543731344.8011
MEM 91.976562 1543731344.9087
MEM 91.976562 1543731345.0188
MEM 91.976562 1543731345.1221
MEM 91.976562 1543731345.2243
MEM 91.976562 1543731345.3344
MEM 91.976562 1543731345.4420
MEM 91.976562 1543731345.5430
MEM 91.976562 1543731345.6511
MEM 91.976562 1543731345.7521
MEM 91.976562 1543731345.8582
MEM 91.976562 1543731345.9677
MEM 91.976562 1543731346.0755
MEM 91.976562 1543731346.1800
MEM 91.976562 1543731346.2877
MEM 91.976562 1543731346.3924
MEM 91.976562 1543731346.4927
MEM 91.976562 1543731346.5933
MEM 91.976562 1543731346.7010
MEM 91.976562 1543731346.8110
MEM 91.976562 1543731346.9179
MEM 91.976562 1543731347.0281
MEM 91.976562 1543731347.1301
MEM 91.976562 1543731347.2344
MEM 91.976562 1543731347.3357
MEM 91.976562 1543731347.4424
MEM 91.976562 1543731347.5480
MEM 91.976562 1543731347.6556
MEM 91.976562 1543731347.7658
MEM 91.976562 1543731347.8752
MEM 91.976562 1543731347.9760
MEM 91.976562 1543731348.0776
MEM 91.976562 1543731348.1842
MEM 91.976562 1543731348.2876
MEM 91.976562 1543731348.3932
MEM 91.976562 1543731348.5008
MEM 91.976562 1543731348.6061
MEM 91.976562 1543731348.7108
MEM 91.976562 1543731348.8175
MEM 91.976562 1543731348.9179
MEM 91.976562 1543731349.0226
MEM 91.976562 1543731349.1307
MEM 91.976562 1543731349.2341
MEM 91.976562 1543731349.3345
MEM 91.976562 1543731349.4429
MEM 91.976562 1543731349.5507
MEM 91.976562 1543731349.6594
MEM 91.976562 1543731349.7674
MEM 91.976562 1543731349.8763
MEM 91.976562 1543731349.9773
MEM 91.976562 1543731350.0873
MEM 91.976562 1543731350.1960
MEM 91.976562 1543731350.2973
MEM 91.976562 1543731350.4008
MEM 91.976562 1543731350.5094
MEM 91.976562 1543731350.6172
MEM 91.976562 1543731350.7180
MEM 91.976562 1543731350.8219
MEM 91.976562 1543731350.9320
MEM 91.976562 1543731351.0338
MEM 91.976562 1543731351.1368
MEM 91.976562 1543731351.2438
MEM 91.976562 1543731351.3451
MEM 91.976562 1543731351.4525
MEM 91.976562 1543731351.5599
MEM 91.976562 1543731351.6671
MEM 91.976562 1543731351.7675
MEM 91.976562 1543731351.8678
MEM 91.976562 1543731351.9765
MEM 91.976562 1543731352.0837
MEM 91.976562 1543731352.1939
MEM 91.976562 1543731352.2985
MEM 91.976562 1543731352.4005
MEM 91.976562 1543731352.5033
MEM 91.976562 1543731352.6121
MEM 91.976562 1543731352.7142
MEM 91.976562 1543731352.8170
MEM 91.976562 1543731352.9272
MEM 91.976562 1543731353.0332
MEM 91.976562 1543731353.1434
MEM 91.976562 1543731353.2503
MEM 91.976562 1543731353.3507
MEM 91.976562 1543731353.4600
MEM 91.976562 1543731353.5674
MEM 91.976562 1543731353.6756
MEM 91.976562 1543731353.7768
MEM 91.976562 1543731353.8841
MEM 91.976562 1543731353.9943
MEM 91.976562 1543731354.1023
MEM 91.976562 1543731354.2074
MEM 91.976562 1543731354.3102
MEM 91.976562 1543731354.4173
MEM 91.976562 1543731354.5268
MEM 91.976562 1543731354.6310
MEM 91.976562 1543731354.7367
MEM 91.976562 1543731354.8436
MEM 91.976562 1543731354.9500
MEM 91.976562 1543731355.0534
MEM 91.976562 1543731355.1603
MEM 91.976562 1543731355.2666
MEM 91.976562 1543731355.3718
MEM 91.976562 1543731355.4771
MEM 91.976562 1543731355.5841
MEM 91.976562 1543731355.6937
MEM 91.976562 1543731355.8011
MEM 91.976562 1543731355.9087
MEM 91.976562 1543731356.0104
MEM 91.976562 1543731356.1175
MEM 91.976562 1543731356.2272
MEM 91.976562 1543731356.3334
MEM 91.976562 1543731356.4341
MEM 91.976562 1543731356.5438
MEM 91.976562 1543731356.6509
MEM 91.976562 1543731356.7606
MEM 91.976562 1543731356.8673
MEM 91.976562 1543731356.9717
MEM 91.976562 1543731357.0748
MEM 91.976562 1543731357.1764
MEM 91.976562 1543731357.2864
MEM 91.976562 1543731357.3870
MEM 91.976562 1543731357.4918
MEM 91.976562 1543731357.5997
MEM 91.976562 1543731357.7052
MEM 91.976562 1543731357.8106
MEM 91.976562 1543731357.9176
MEM 91.976562 1543731358.0274
MEM 91.976562 1543731358.1294
MEM 91.976562 1543731358.2343
MEM 91.976562 1543731358.3440
MEM 91.976562 1543731358.4511
MEM 91.976562 1543731358.5592
MEM 91.976562 1543731358.6674
MEM 91.976562 1543731358.7773
MEM 91.976562 1543731358.8829
MEM 91.976562 1543731358.9845
MEM 91.976562 1543731359.0940
MEM 91.976562 1543731359.1995
MEM 91.976562 1543731359.3052
MEM 91.976562 1543731359.4112
MEM 91.976562 1543731359.5193
MEM 91.976562 1543731359.6273
MEM 91.976562 1543731359.7328
MEM 91.976562 1543731359.8346
MEM 91.976562 1543731359.9428
MEM 91.976562 1543731360.0475
MEM 91.976562 1543731360.1542
MEM 91.976562 1543731360.2608
MEM 91.976562 1543731360.3661
MEM 91.976562 1543731360.4716
MEM 91.976562 1543731360.5775
MEM 91.976562 1543731360.6852
MEM 91.976562 1543731360.7943
MEM 91.976562 1543731360.9015
MEM 91.976562 1543731361.0080
MEM 91.976562 1543731361.1159
MEM 91.976562 1543731361.2193
MEM 91.976562 1543731361.3210
MEM 91.976562 1543731361.4276
MEM 91.976562 1543731361.5338
MEM 91.976562 1543731361.6425
MEM 91.976562 1543731361.7442
MEM 91.976562 1543731361.8525
MEM 91.976562 1543731361.9551
MEM 91.976562 1543731362.0611
MEM 91.976562 1543731362.1707
MEM 91.976562 1543731362.2794
MEM 91.976562 1543731362.3845
MEM 91.976562 1543731362.4910
MEM 91.976562 1543731362.5917
MEM 91.976562 1543731362.6976
MEM 91.976562 1543731362.7991
MEM 91.976562 1543731362.9093
MEM 91.976562 1543731363.0185
MEM 91.976562 1543731363.1277
MEM 91.976562 1543731363.2309
MEM 91.976562 1543731363.3395
MEM 91.976562 1543731363.4401
MEM 91.976562 1543731363.5416
MEM 91.976562 1543731363.6454
MEM 91.976562 1543731363.7552
MEM 91.976562 1543731363.8608
MEM 91.976562 1543731363.9646
MEM 91.976562 1543731364.0701
MEM 91.976562 1543731364.1756
MEM 91.976562 1543731364.2876
MEM 91.976562 1543731364.3918
MEM 91.976562 1543731364.4954
MEM 91.976562 1543731364.6050
MEM 91.976562 1543731364.7113
MEM 91.976562 1543731364.8155
MEM 91.976562 1543731364.9215
MEM 91.976562 1543731365.0255
MEM 91.976562 1543731365.1280
MEM 91.976562 1543731365.2325
MEM 91.976562 1543731365.3354
MEM 91.976562 1543731365.4447
MEM 91.976562 1543731365.5521
MEM 91.976562 1543731365.6550
MEM 91.976562 1543731365.7613
MEM 91.976562 1543731365.8621
MEM 91.976562 1543731365.9689
MEM 91.976562 1543731366.0750
MEM 91.976562 1543731366.1841
MEM 91.976562 1543731366.2887
MEM 91.976562 1543731366.3923
MEM 91.976562 1543731366.5004
MEM 91.976562 1543731366.6107
MEM 91.976562 1543731366.7114
MEM 91.976562 1543731366.8190
MEM 91.976562 1543731366.9214
MEM 91.976562 1543731367.0286
MEM 91.976562 1543731367.1358
MEM 91.976562 1543731367.2459
MEM 91.976562 1543731367.3488
MEM 91.976562 1543731367.4549
MEM 91.976562 1543731367.5648
MEM 91.976562 1543731367.6698
MEM 91.976562 1543731367.7752
MEM 91.976562 1543731367.8836
MEM 91.976562 1543731367.9925
MEM 91.976562 1543731368.0985
MEM 91.976562 1543731368.2058
MEM 89.679688 1543731368.3116
MEM 89.679688 1543731368.4135
MEM 89.679688 1543731368.5185
MEM 89.679688 1543731368.6194
MEM 89.679688 1543731368.7285
MEM 89.679688 1543731368.8385
MEM 89.679688 1543731368.9449
MEM 89.679688 1543731369.0549
MEM 89.679688 1543731369.1614
MEM 89.679688 1543731369.2695
MEM 89.679688 1543731369.3714
MEM 89.679688 1543731369.4784
MEM 89.679688 1543731369.5863
MEM 89.679688 1543731369.6878
MEM 72.917969 1543731369.7932
MEM 72.917969 1543731369.8962
MEM 72.917969 1543731369.9984
MEM 72.917969 1543731370.1016
MEM 72.917969 1543731370.2029
MEM 72.917969 1543731370.3083
MEM 72.917969 1543731370.4118
MEM 72.917969 1543731370.5213
MEM 72.917969 1543731370.6286
MEM 72.917969 1543731370.7364
